timestamp,object,alert,confidence,coords
2025-09-05 13:37:38,person,Caution,0.93,"[12.867349624633789, 61.282257080078125, 390.28717041015625, 357.7119445800781]"
2025-09-05 13:37:38,tv,Info,0.27,"[348.96246337890625, 228.53382873535156, 441.0191650390625, 285.5726318359375]"
2025-09-05 13:37:38,person,Caution,0.93,"[16.899145126342773, 60.3494987487793, 396.7919921875, 357.718017578125]"
2025-09-05 13:37:38,tv,Info,0.26,"[349.1548156738281, 228.61390686035156, 440.9656982421875, 285.5834655761719]"
2025-09-05 13:37:38,person,Caution,0.94,"[18.886144638061523, 59.676597595214844, 399.2097473144531, 357.66583251953125]"
2025-09-05 13:37:38,person,Caution,0.92,"[39.36716079711914, 57.667964935302734, 415.51605224609375, 357.8528747558594]"
2025-09-05 13:37:38,person,Caution,0.94,"[61.89799499511719, 58.74782943725586, 431.0254211425781, 357.8369140625]"
2025-09-05 13:37:38,person,Caution,0.94,"[83.86175537109375, 63.892730712890625, 454.5394287109375, 358.050537109375]"
2025-09-05 13:37:38,chair,Info,0.27,"[0.6296656727790833, 297.8051452636719, 68.76043701171875, 358.77587890625]"
2025-09-05 13:37:38,person,Caution,0.93,"[104.87125396728516, 73.44558715820312, 477.02459716796875, 356.77593994140625]"
2025-09-05 13:37:38,chair,Info,0.28,"[0.4665140211582184, 297.4657287597656, 68.31277465820312, 359.1046142578125]"
2025-09-05 13:37:38,person,Caution,0.92,"[110.2904281616211, 74.89212036132812, 484.6089172363281, 357.4838562011719]"
2025-09-05 13:37:38,chair,Info,0.33,"[0.3315265476703644, 297.55401611328125, 68.25284576416016, 358.5592956542969]"
2025-09-05 13:37:38,person,Caution,0.89,"[133.4686279296875, 80.0544204711914, 511.0589904785156, 356.0320739746094]"
2025-09-05 13:37:38,chair,Info,0.30,"[0.5245150327682495, 298.153076171875, 67.9634017944336, 357.5884704589844]"
2025-09-05 13:37:39,person,Caution,0.87,"[144.9947052001953, 79.79032135009766, 536.5222778320312, 356.0015563964844]"
2025-09-05 13:37:39,person,Caution,0.87,"[158.05279541015625, 23.467056274414062, 559.0886840820312, 356.53900146484375]"
2025-09-05 13:37:39,person,Caution,0.90,"[167.4129180908203, 0.0, 576.231689453125, 356.631591796875]"
2025-09-05 13:37:39,person,Caution,0.87,"[177.02102661132812, 0.6816218495368958, 600.3525390625, 356.1214599609375]"
2025-09-05 13:37:39,person,Caution,0.87,"[179.23011779785156, 0.9974788427352905, 605.1997680664062, 357.2335205078125]"
2025-09-05 13:37:39,person,Caution,0.86,"[193.37408447265625, 60.74723815917969, 633.5750122070312, 357.54083251953125]"
2025-09-05 13:37:39,person,Info,0.92,"[209.05345153808594, 77.99156951904297, 639.4920043945312, 357.1536560058594]"
2025-09-05 13:37:39,cell phone,Warning,0.47,"[349.7691955566406, 227.6190948486328, 439.5522155761719, 256.2637023925781]"
2025-09-05 13:37:39,person,Info,0.93,"[217.52902221679688, 88.80651092529297, 639.614013671875, 356.0687255859375]"
2025-09-05 13:37:39,cell phone,Warning,0.47,"[349.0590515136719, 228.10829162597656, 441.18109130859375, 258.63836669921875]"
2025-09-05 13:37:40,person,Info,0.93,"[219.71690368652344, 92.86248016357422, 639.5504150390625, 355.7778625488281]"
2025-09-05 13:37:40,cell phone,Warning,0.56,"[348.503173828125, 227.82579040527344, 442.35211181640625, 259.5816345214844]"
2025-09-05 13:37:40,person,Info,0.92,"[226.85533142089844, 101.9256591796875, 639.4849243164062, 355.9612121582031]"
2025-09-05 13:37:40,cell phone,Warning,0.50,"[349.2545471191406, 227.8811492919922, 441.72796630859375, 261.16015625]"
2025-09-05 13:37:40,person,Info,0.91,"[234.77349853515625, 108.74528503417969, 639.380859375, 356.21209716796875]"
2025-09-05 13:37:40,cell phone,Warning,0.28,"[345.33795166015625, 227.90162658691406, 441.8056335449219, 261.0531005859375]"
2025-09-05 13:37:40,person,Info,0.93,"[234.95465087890625, 112.84846496582031, 639.3607788085938, 356.6109313964844]"
2025-09-05 13:37:40,cell phone,Warning,0.31,"[347.7167663574219, 227.9671630859375, 441.1378479003906, 260.43475341796875]"
2025-09-05 13:37:40,person,Info,0.91,"[234.2683563232422, 114.71177673339844, 639.39453125, 356.5404052734375]"
2025-09-05 13:37:40,cell phone,Warning,0.27,"[348.4927978515625, 227.7760772705078, 440.4322509765625, 259.9080810546875]"
2025-09-05 13:37:40,person,Info,0.92,"[234.9629669189453, 111.52840423583984, 639.3150024414062, 356.34136962890625]"
2025-09-05 13:37:40,cell phone,Warning,0.31,"[348.298583984375, 227.92227172851562, 441.6083984375, 260.70697021484375]"
2025-09-05 13:37:40,person,Info,0.92,"[232.89227294921875, 107.389404296875, 639.378662109375, 355.95648193359375]"
2025-09-05 13:37:40,person,Info,0.92,"[228.4255828857422, 101.8977279663086, 639.5026245117188, 355.8197021484375]"
2025-09-05 13:37:40,cell phone,Warning,0.32,"[347.34759521484375, 227.77621459960938, 441.3387451171875, 260.8035583496094]"
2025-09-05 13:37:41,person,Info,0.93,"[224.62535095214844, 97.49696350097656, 639.4136352539062, 356.7818298339844]"
2025-09-05 13:37:41,cell phone,Warning,0.47,"[348.65472412109375, 228.13519287109375, 441.8970947265625, 261.0108337402344]"
2025-09-05 13:37:41,person,Info,0.93,"[223.2202911376953, 91.87479400634766, 639.60986328125, 355.62127685546875]"
2025-09-05 13:37:41,cell phone,Warning,0.50,"[348.4435729980469, 227.89955139160156, 441.3205871582031, 260.1327819824219]"
2025-09-05 13:37:41,person,Info,0.93,"[221.06858825683594, 86.5003890991211, 639.6409301757812, 355.86944580078125]"
2025-09-05 13:37:41,cell phone,Warning,0.44,"[347.5780334472656, 227.90101623535156, 441.44720458984375, 259.5574035644531]"
2025-09-05 13:37:41,person,Info,0.93,"[222.1479034423828, 85.87020111083984, 639.6724853515625, 356.1737976074219]"
2025-09-05 13:37:41,cell phone,Warning,0.34,"[348.1557312011719, 228.02049255371094, 441.8053283691406, 260.1293029785156]"
2025-09-05 13:37:41,person,Info,0.93,"[223.35910034179688, 89.9201431274414, 639.8470458984375, 356.2668762207031]"
2025-09-05 13:37:41,cell phone,Warning,0.25,"[348.83642578125, 228.30328369140625, 441.9125671386719, 261.8757019042969]"
2025-09-05 13:37:41,person,Info,0.93,"[227.89053344726562, 96.46163940429688, 639.6478881835938, 356.85455322265625]"
2025-09-05 13:37:41,person,Info,0.93,"[230.7177276611328, 101.56034088134766, 639.5032348632812, 357.2316589355469]"
2025-09-05 13:37:41,cell phone,Warning,0.29,"[348.3389892578125, 228.30242919921875, 443.2729187011719, 262.5024108886719]"
2025-09-05 13:37:41,person,Info,0.92,"[230.30931091308594, 102.28324890136719, 639.4696044921875, 356.41156005859375]"
2025-09-05 13:37:42,person,Info,0.93,"[229.80929565429688, 100.42412567138672, 639.4472045898438, 357.2493591308594]"
2025-09-05 13:37:42,person,Info,0.93,"[227.027099609375, 96.55231475830078, 639.6084594726562, 357.0677490234375]"
2025-09-05 13:37:42,person,Info,0.93,"[223.2672882080078, 91.72996520996094, 639.7858276367188, 356.4991760253906]"
2025-09-05 13:37:42,cell phone,Warning,0.30,"[348.0057067871094, 228.26815795898438, 441.94744873046875, 262.2273254394531]"
2025-09-05 13:37:42,person,Info,0.93,"[220.86599731445312, 85.37940979003906, 639.8235473632812, 356.5032653808594]"
2025-09-05 13:37:42,person,Info,0.92,"[218.60983276367188, 82.19937896728516, 639.6282958984375, 356.7073974609375]"
2025-09-05 13:37:42,cell phone,Warning,0.35,"[348.7029113769531, 228.14321899414062, 441.95703125, 261.1487731933594]"
2025-09-05 13:37:42,person,Info,0.93,"[220.06045532226562, 80.9775161743164, 639.6687622070312, 356.24945068359375]"
2025-09-05 13:37:42,cell phone,Warning,0.36,"[347.60931396484375, 227.8256072998047, 442.6561584472656, 261.3049011230469]"
2025-09-05 13:37:42,person,Info,0.93,"[219.87107849121094, 80.47471618652344, 639.474365234375, 357.21478271484375]"
2025-09-05 13:37:42,cell phone,Warning,0.26,"[348.5735778808594, 228.30892944335938, 442.51568603515625, 261.4063415527344]"
2025-09-05 13:37:43,person,Info,0.92,"[219.3114776611328, 76.4478530883789, 639.3822021484375, 357.03228759765625]"
2025-09-05 13:37:43,person,Info,0.92,"[218.84860229492188, 75.18709564208984, 639.2305908203125, 357.3386535644531]"
2025-09-05 13:37:43,cell phone,Warning,0.31,"[348.00384521484375, 227.65440368652344, 442.1899719238281, 260.3041687011719]"
2025-09-05 13:37:43,person,Info,0.92,"[217.13385009765625, 74.08982849121094, 639.2938232421875, 357.37957763671875]"
2025-09-05 13:37:43,person,Info,0.92,"[219.49134826660156, 73.4020004272461, 639.2348022460938, 357.7242431640625]"
2025-09-05 13:37:43,person,Info,0.92,"[220.7653350830078, 75.07769012451172, 639.2531127929688, 357.3906555175781]"
2025-09-05 13:37:43,person,Info,0.92,"[221.0505828857422, 76.20589447021484, 639.43701171875, 357.3231201171875]"
2025-09-05 13:37:43,cell phone,Warning,0.30,"[348.1524353027344, 227.85166931152344, 442.333251953125, 261.6928405761719]"
2025-09-05 13:37:43,person,Info,0.92,"[221.94647216796875, 76.67900085449219, 639.4248046875, 357.3072814941406]"
2025-09-05 13:37:43,person,Info,0.92,"[218.81704711914062, 73.9230728149414, 639.4027099609375, 357.7022705078125]"
2025-09-05 13:37:43,person,Info,0.92,"[218.79808044433594, 73.8014144897461, 639.3380126953125, 357.626953125]"
2025-09-05 13:37:44,person,Info,0.92,"[219.93089294433594, 74.01190185546875, 639.2779541015625, 357.7682800292969]"
2025-09-05 13:37:44,person,Info,0.92,"[221.21205139160156, 75.67009735107422, 639.7799072265625, 356.6982116699219]"
2025-09-05 13:37:44,person,Info,0.93,"[222.27626037597656, 76.88776397705078, 639.1925659179688, 357.4941101074219]"
2025-09-05 13:37:44,person,Info,0.93,"[221.257080078125, 79.09037780761719, 639.5587768554688, 356.7866516113281]"
2025-09-05 13:37:44,person,Info,0.93,"[224.8821563720703, 82.67911529541016, 639.6610717773438, 356.6985168457031]"
2025-09-05 13:37:44,person,Info,0.93,"[223.23553466796875, 84.45162200927734, 639.605712890625, 356.9632873535156]"
2025-09-05 13:37:44,person,Info,0.93,"[221.3619842529297, 83.40050506591797, 639.603271484375, 356.933837890625]"
2025-09-05 13:37:44,person,Info,0.93,"[220.39016723632812, 82.50465393066406, 639.7500610351562, 356.94281005859375]"
2025-09-05 13:37:44,person,Info,0.93,"[217.81143188476562, 75.90431213378906, 639.7618408203125, 356.39404296875]"
2025-09-05 13:37:45,person,Info,0.92,"[212.61012268066406, 68.25328063964844, 639.7142944335938, 356.4940490722656]"
2025-09-05 13:37:45,person,Info,0.91,"[206.8822784423828, 60.78820037841797, 637.5886840820312, 356.6316833496094]"
2025-09-05 13:37:45,person,Caution,0.93,"[196.5801544189453, 48.244476318359375, 610.2235107421875, 355.8975524902344]"
2025-09-05 13:37:45,person,Caution,0.90,"[183.7048797607422, 16.856901168823242, 575.9395141601562, 356.19317626953125]"
2025-09-05 13:37:45,person,Caution,0.90,"[172.653076171875, 38.148475646972656, 563.12060546875, 356.9854431152344]"
2025-09-05 13:37:45,person,Caution,0.90,"[170.0244598388672, 39.11447525024414, 559.2047729492188, 357.5815124511719]"
2025-09-05 13:37:45,person,Caution,0.92,"[143.343505859375, 30.284177780151367, 529.8395385742188, 357.571044921875]"
2025-09-05 13:37:45,chair,Info,0.33,"[0.3315500319004059, 297.511474609375, 68.77275085449219, 358.6447448730469]"
2025-09-05 13:37:45,person,Caution,0.92,"[131.2332763671875, 29.7002010345459, 513.639404296875, 357.576416015625]"
2025-09-05 13:37:45,chair,Info,0.33,"[0.6672844886779785, 297.04248046875, 68.40606689453125, 358.9186096191406]"
2025-09-05 13:37:46,person,Caution,0.93,"[127.23633575439453, 29.628719329833984, 507.452880859375, 357.94873046875]"
2025-09-05 13:37:46,chair,Info,0.30,"[0.41640064120292664, 297.1413269042969, 68.68163299560547, 359.0266418457031]"
2025-09-05 13:37:46,person,Caution,0.92,"[100.17146301269531, 35.579200744628906, 465.1678771972656, 357.70428466796875]"
2025-09-05 13:37:46,chair,Info,0.28,"[0.5623685717582703, 297.65869140625, 67.98503112792969, 358.46295166015625]"
2025-09-05 13:37:46,person,Caution,0.93,"[92.7446517944336, 38.330055236816406, 462.87274169921875, 357.9151306152344]"
2025-09-05 13:37:46,chair,Info,0.37,"[0.03103403002023697, 274.0618896484375, 80.94963836669922, 359.19036865234375]"
2025-09-05 13:37:46,person,Caution,0.93,"[91.83833312988281, 39.28664016723633, 459.76812744140625, 358.28131103515625]"
2025-09-05 13:37:46,chair,Info,0.37,"[0.07230319082736969, 274.2194519042969, 80.50294494628906, 358.7597351074219]"
2025-09-05 13:37:46,person,Caution,0.94,"[89.64444732666016, 43.33698272705078, 450.7593994140625, 357.4371032714844]"
2025-09-05 13:37:46,chair,Info,0.31,"[0.6019886136054993, 297.8555603027344, 68.59740447998047, 358.5621337890625]"
2025-09-05 13:37:46,tie,Info,0.31,"[215.6409454345703, 249.10354614257812, 326.3634338378906, 358.441650390625]"
2025-09-05 13:37:46,person,Caution,0.93,"[90.93429565429688, 47.4875602722168, 448.59405517578125, 357.6826171875]"
2025-09-05 13:37:46,tie,Info,0.26,"[215.6966094970703, 253.09124755859375, 326.3043212890625, 358.8053283691406]"
2025-09-05 13:37:46,person,Caution,0.93,"[92.54183959960938, 52.50273513793945, 447.9374084472656, 357.6500549316406]"
2025-09-05 13:37:46,chair,Info,0.40,"[0.37384033203125, 297.24334716796875, 68.21588897705078, 358.9934387207031]"
2025-09-05 13:37:46,tie,Info,0.25,"[217.01295471191406, 252.01223754882812, 327.928955078125, 358.1709899902344]"
2025-09-05 13:37:46,person,Caution,0.94,"[98.28111267089844, 61.57388687133789, 448.8287658691406, 358.0079040527344]"
2025-09-05 13:37:46,tie,Info,0.28,"[254.67123413085938, 324.79229736328125, 296.23504638671875, 359.1481628417969]"
2025-09-05 13:37:47,person,Caution,0.94,"[101.69400787353516, 72.00731658935547, 447.48687744140625, 357.83477783203125]"
2025-09-05 13:37:47,tie,Info,0.35,"[231.58193969726562, 256.6144714355469, 333.34173583984375, 357.5912780761719]"
2025-09-05 13:37:47,tv,Info,0.32,"[339.88861083984375, 228.1386260986328, 442.2919006347656, 285.86614990234375]"
2025-09-05 13:37:47,person,Caution,0.94,"[98.80300903320312, 82.74056243896484, 445.8562927246094, 357.3951416015625]"
2025-09-05 13:37:47,tie,Info,0.31,"[230.56838989257812, 257.8887634277344, 331.4319763183594, 337.32666015625]"
2025-09-05 13:37:47,person,Caution,0.94,"[98.67051696777344, 84.49217987060547, 443.3019104003906, 357.62310791015625]"
2025-09-05 13:37:47,chair,Info,0.34,"[0.7316413521766663, 297.1872863769531, 68.46525573730469, 358.9676208496094]"
2025-09-05 13:37:47,person,Caution,0.93,"[99.02949523925781, 85.76949310302734, 441.4729309082031, 357.5977783203125]"
2025-09-05 13:37:47,chair,Info,0.27,"[0.246071457862854, 297.2535095214844, 69.08906555175781, 358.88616943359375]"
2025-09-05 13:37:47,person,Caution,0.93,"[100.8650131225586, 86.62584686279297, 441.53265380859375, 357.7772521972656]"
2025-09-05 13:37:47,person,Caution,0.94,"[100.86528015136719, 86.70183563232422, 441.580078125, 357.8111877441406]"
2025-09-05 13:37:47,tv,Info,0.25,"[347.862548828125, 228.53709411621094, 441.9365234375, 285.4755554199219]"
2025-09-05 13:37:47,person,Caution,0.94,"[100.56546020507812, 87.53177642822266, 442.3309020996094, 357.68231201171875]"
2025-09-05 13:37:47,person,Caution,0.94,"[99.85675811767578, 87.9328842163086, 443.90753173828125, 357.73223876953125]"
2025-09-05 13:37:47,person,Caution,0.94,"[100.67312622070312, 89.1747817993164, 448.6760559082031, 358.0003967285156]"
2025-09-05 13:37:47,chair,Info,0.36,"[0.40192824602127075, 297.3749694824219, 67.94511413574219, 358.87677001953125]"
2025-09-05 13:37:48,person,Caution,0.94,"[100.9696044921875, 89.05980682373047, 449.7461242675781, 357.68853759765625]"
2025-09-05 13:37:48,person,Caution,0.93,"[90.92379760742188, 90.9650650024414, 441.6260986328125, 358.13323974609375]"
2025-09-05 13:37:48,person,Caution,0.94,"[53.656700134277344, 88.97638702392578, 415.8011169433594, 357.3195495605469]"
2025-09-05 13:37:48,person,Caution,0.93,"[38.25646209716797, 85.63980102539062, 404.7906188964844, 357.9396057128906]"
2025-09-05 13:37:48,person,Caution,0.93,"[38.49469757080078, 85.30807495117188, 404.6992492675781, 357.9388122558594]"
2025-09-05 13:37:48,tv,Info,0.27,"[293.9349365234375, 229.6426239013672, 384.82110595703125, 284.85137939453125]"
2025-09-05 13:37:48,person,Caution,0.93,"[38.42482376098633, 85.76917266845703, 404.17626953125, 357.5035400390625]"
2025-09-05 13:37:48,person,Caution,0.94,"[38.05800247192383, 86.76461029052734, 398.25628662109375, 357.6592102050781]"
2025-09-05 13:37:48,person,Caution,0.94,"[38.65060806274414, 86.34950256347656, 398.62255859375, 357.4111328125]"
2025-09-05 13:37:49,person,Caution,0.94,"[38.9841423034668, 86.08916473388672, 399.4371337890625, 357.5743713378906]"
2025-09-05 13:37:49,tv,Info,0.33,"[0.5263343453407288, 271.14508056640625, 110.65679931640625, 347.17938232421875]"
2025-09-05 13:37:49,tv,Info,0.26,"[291.5811462402344, 229.69741821289062, 384.4750671386719, 284.6262512207031]"
2025-09-05 13:37:49,person,Caution,0.94,"[53.29420852661133, 88.22138977050781, 410.5912170410156, 357.8399658203125]"
2025-09-05 13:37:49,person,Caution,0.93,"[91.55921936035156, 89.20394134521484, 445.0699768066406, 358.23419189453125]"
2025-09-05 13:37:49,microwave,Info,0.28,"[0.23137019574642181, 272.24322509765625, 160.62266540527344, 347.76336669921875]"
2025-09-05 13:37:49,person,Caution,0.93,"[102.78216552734375, 89.05521392822266, 455.9888000488281, 357.8302001953125]"
2025-09-05 13:37:49,person,Caution,0.94,"[165.80552673339844, 94.70944213867188, 508.489013671875, 357.8506774902344]"
2025-09-05 13:37:49,person,Caution,0.92,"[180.95802307128906, 99.8251724243164, 516.8070678710938, 357.38262939453125]"
2025-09-05 13:37:49,chair,Info,0.41,"[34.546592712402344, 300.71746826171875, 97.84751892089844, 332.1125183105469]"
2025-09-05 13:37:49,chair,Info,0.29,"[98.93592834472656, 302.9615173339844, 149.420166015625, 333.93218994140625]"
2025-09-05 13:37:49,person,Caution,0.92,"[183.8851318359375, 94.62591552734375, 525.5084228515625, 357.42095947265625]"
2025-09-05 13:37:49,person,Info,0.33,"[0.0, 262.1410827636719, 33.493865966796875, 342.36431884765625]"
2025-09-05 13:37:49,tie,Info,0.31,"[322.5146484375, 322.0272216796875, 369.0381774902344, 358.55633544921875]"
2025-09-05 13:37:49,chair,Info,0.29,"[46.73689651489258, 297.9288635253906, 102.42485809326172, 326.70074462890625]"
2025-09-05 13:37:50,person,Caution,0.93,"[196.8825225830078, 98.67352294921875, 539.8383178710938, 357.99468994140625]"
2025-09-05 13:37:50,chair,Info,0.42,"[60.71952438354492, 299.3676452636719, 118.3286361694336, 328.8645324707031]"
2025-09-05 13:37:50,person,Caution,0.92,"[193.74456787109375, 98.32381439208984, 535.9249877929688, 357.6453857421875]"
2025-09-05 13:37:50,laptop,Info,0.33,"[59.10721206665039, 298.2630920410156, 116.90943908691406, 328.44140625]"
2025-09-05 13:37:50,chair,Info,0.30,"[61.13582992553711, 298.37103271484375, 116.26808166503906, 328.350830078125]"
2025-09-05 13:37:50,tie,Info,0.27,"[313.0473937988281, 268.2403259277344, 406.3858337402344, 354.9355163574219]"
2025-09-05 13:37:50,person,Caution,0.92,"[187.72291564941406, 102.71694946289062, 522.6902465820312, 357.6026916503906]"
2025-09-05 13:37:50,chair,Info,0.42,"[49.070518493652344, 299.1750183105469, 105.69570922851562, 329.52093505859375]"
2025-09-05 13:37:50,person,Info,0.40,"[0.0, 261.6621398925781, 33.48194122314453, 337.406494140625]"
2025-09-05 13:37:50,person,Caution,0.92,"[187.03524780273438, 103.09907531738281, 523.7791137695312, 357.38629150390625]"
2025-09-05 13:37:50,person,Info,0.37,"[0.0, 261.6295166015625, 33.92252731323242, 339.9042663574219]"
2025-09-05 13:37:50,chair,Info,0.36,"[50.029754638671875, 299.2673645019531, 105.6052017211914, 330.1222229003906]"
2025-09-05 13:37:50,chair,Info,0.31,"[17.490636825561523, 299.3491516113281, 106.83563995361328, 354.7396240234375]"
2025-09-05 13:37:50,person,Caution,0.92,"[187.01153564453125, 102.06084442138672, 524.8013916015625, 357.2477111816406]"
2025-09-05 13:37:50,person,Info,0.54,"[0.0, 257.0993347167969, 34.97549057006836, 344.00390625]"
2025-09-05 13:37:50,chair,Info,0.36,"[49.9987678527832, 299.1684265136719, 105.65293884277344, 328.8630676269531]"
2025-09-05 13:37:50,chair,Info,0.25,"[105.62345123291016, 300.31414794921875, 156.2830810546875, 332.2069091796875]"
2025-09-05 13:37:51,person,Caution,0.92,"[186.79275512695312, 102.306396484375, 522.8715209960938, 357.523681640625]"
2025-09-05 13:37:51,person,Info,0.51,"[0.0, 257.41497802734375, 35.694557189941406, 340.0164794921875]"
2025-09-05 13:37:51,chair,Info,0.47,"[48.92812728881836, 299.216552734375, 105.7490234375, 329.505859375]"
2025-09-05 13:37:51,person,Caution,0.92,"[186.15179443359375, 102.113525390625, 521.4576416015625, 357.2283630371094]"
